ID,ID_BOLETA,COD_ITEM,ITEM,PRECIO,EDAD,COD_GE,GENERO,DIA,MES,COD_DIST,DISTRITO
C0379,68,12,BUFANDA,21,27,2,M,1,10,3,SAN_BORJA
C0380,68,11,SANDALIAS,50,19,1,F,6,5,2,LA_MOLINA
C0381,68,22,PIJAMA,103,32,2,M,4,1,1,SURCO
C0382,68,18,RELOJ,472,38,2,M,5,5,2,LA_MOLINA
C0383,68,18,RELOJ,272,24,2,M,3,4,2,LA_MOLINA
C0384,68,10,SHORT,52,34,1,F,3,9,4,SAN_ISIDRO
C0385,68,7,PANTALON,123,24,2,M,1,3,4,SAN_ISIDRO
C0386,68,4,BLUSA,170,29,2,F,1,8,1,SURCO
C0387,68,4,BLUSA,171,23,2,F,4,7,3,SAN_BORJA
C0388,68,3,FALDA,109,27,1,F,3,8,1,SURCO
C0389,69,10,SHORT,55,29,1,F,5,6,2,LA_MOLINA
C0390,69,4,BLUSA,109,45,2,F,5,8,1,SURCO
C0391,69,19,BIKINI,161,26,1,F,4,4,4,SAN_ISIDRO
C0392,69,6,CARTERA,201,45,2,M,6,2,4,SAN_ISIDRO
C0393,69,2,MEDIAS,11,36,1,F,7,9,3,SAN_BORJA
C0394,70,21,POLO,134,25,2,M,5,12,3,SAN_BORJA
C0395,70,6,CARTERA,238,42,2,M,5,9,2,LA_MOLINA
C0396,70,3,FALDA,78,26,1,F,6,11,3,SAN_BORJA
C0397,70,6,CARTERA,240,20,1,F,5,3,2,LA_MOLINA
C0398,71,6,CARTERA,238,24,2,M,7,5,4,SAN_ISIDRO
C0399,71,6,CARTERA,191,26,1,F,5,5,2,LA_MOLINA
C0400,71,19,BIKINI,153,18,2,F,1,10,4,SAN_ISIDRO
C0401,71,7,PANTALON,108,35,2,M,5,6,4,SAN_ISIDRO
C0402,71,9,ABRIGO,180,42,1,F,2,1,3,SAN_BORJA
C0403,71,3,FALDA,58,18,1,F,7,6,4,SAN_ISIDRO
C0404,71,12,BUFANDA,27,34,1,F,6,4,3,SAN_BORJA
C0405,71,10,SHORT,85,39,2,M,5,7,2,LA_MOLINA
C0406,71,11,SANDALIAS,37,38,1,F,1,2,3,SAN_BORJA
C0407,71,14,GORRO,68,30,1,F,1,8,3,SAN_BORJA
C0408,71,14,GORRO,88,22,2,M,4,9,2,LA_MOLINA
C0409,72,17,MOCHILA,188,36,1,F,5,6,1,SURCO
C0410,72,11,SANDALIAS,30,30,2,M,4,9,4,SAN_ISIDRO
C0411,72,13,JEAN,153,23,1,F,4,7,2,LA_MOLINA
C0412,72,22,PIJAMA,119,29,2,M,4,8,1,SURCO
C0413,72,9,ABRIGO,294,29,2,M,4,12,1,SURCO
C0414,72,19,BIKINI,191,18,1,F,7,1,2,LA_MOLINA
C0415,73,4,BLUSA,162,22,2,F,3,10,1,SURCO
C0416,73,9,ABRIGO,322,39,1,F,1,2,3,SAN_BORJA
C0417,73,1,ZAPATOS,262,41,2,M,3,2,4,SAN_ISIDRO
C0418,73,7,PANTALON,201,35,2,M,7,11,2,LA_MOLINA
C0419,74,5,CAMISA,144,36,2,M,6,3,2,LA_MOLINA
C0420,74,19,BIKINI,114,31,1,F,5,5,2,LA_MOLINA
C0421,74,6,CARTERA,228,35,1,F,2,10,3,SAN_BORJA
C0422,74,20,SHORT,99,42,2,M,7,12,3,SAN_BORJA
C0423,74,14,GORRO,87,29,1,F,3,7,1,SURCO
C0424,74,19,BIKINI,101,45,2,F,4,5,2,LA_MOLINA
C0425,74,7,PANTALON,98,18,2,M,4,10,2,LA_MOLINA
C0426,75,12,BUFANDA,45,30,1,F,7,3,4,SAN_ISIDRO
C0427,75,20,SHORT,61,38,1,F,5,4,1,SURCO
C0428,75,6,CARTERA,221,24,1,F,4,12,1,SURCO
C0429,75,22,PIJAMA,117,45,1,F,4,11,1,SURCO
C0430,75,1,ZAPATOS,302,34,1,F,7,2,1,SURCO
C0431,76,14,GORRO,60,27,2,M,1,11,4,SAN_ISIDRO
C0432,76,22,PIJAMA,108,37,2,M,6,2,3,SAN_BORJA
C0433,76,9,ABRIGO,228,45,1,F,1,8,4,SAN_ISIDRO
C0434,76,19,BIKINI,97,45,1,F,1,8,3,SAN_BORJA
C0435,76,17,MOCHILA,136,23,2,M,1,4,3,SAN_BORJA
C0436,76,13,JEAN,175,18,2,M,1,9,2,LA_MOLINA
C0437,76,13,JEAN,93,25,1,F,3,3,1,SURCO
C0438,77,12,BUFANDA,37,38,1,F,3,7,2,LA_MOLINA
C0439,77,9,ABRIGO,197,40,2,M,4,8,2,LA_MOLINA
C0440,77,19,BIKINI,150,25,2,F,4,8,2,LA_MOLINA
C0441,78,12,BUFANDA,50,41,1,F,7,9,4,SAN_ISIDRO
C0442,78,16,PERFUME,247,40,2,M,7,11,3,SAN_BORJA
C0443,78,11,SANDALIAS,29,21,1,F,3,4,2,LA_MOLINA
C0444,78,14,GORRO,66,21,2,M,1,4,1,SURCO
C0445,78,20,SHORT,70,25,2,M,4,6,3,SAN_BORJA
C0446,78,2,MEDIAS,14,19,1,F,4,10,4,SAN_ISIDRO
C0447,79,4,BLUSA,66,29,2,F,7,9,4,SAN_ISIDRO
C0448,79,13,JEAN,192,31,2,M,5,5,1,SURCO
C0449,79,4,BLUSA,180,42,2,F,7,9,2,LA_MOLINA
C0450,79,6,CARTERA,228,34,1,F,1,3,1,SURCO
C0451,79,7,PANTALON,150,41,2,M,3,9,4,SAN_ISIDRO
C0452,79,11,SANDALIAS,43,19,2,M,3,8,2,LA_MOLINA
C0453,79,13,JEAN,93,33,2,M,3,10,3,SAN_BORJA
C0454,79,6,CARTERA,212,28,1,F,6,12,2,LA_MOLINA
C0455,80,9,ABRIGO,198,41,2,M,5,4,3,SAN_BORJA
C0456,80,16,PERFUME,365,26,2,M,2,9,3,SAN_BORJA
C0457,80,2,MEDIAS,14,30,2,M,1,10,2,LA_MOLINA
C0458,80,19,BIKINI,181,33,2,F,3,1,1,SURCO
C0459,80,19,BIKINI,106,23,2,F,1,4,4,SAN_ISIDRO
C0460,80,5,CAMISA,185,37,1,F,6,6,2,LA_MOLINA
C0461,80,7,PANTALON,195,37,2,M,6,6,2,LA_MOLINA
C0462,80,18,RELOJ,260,36,2,M,2,2,1,SURCO
C0463,80,21,POLO,83,32,2,M,6,11,2,LA_MOLINA
C0464,80,9,ABRIGO,449,20,2,M,3,6,3,SAN_BORJA
C0465,81,1,ZAPATOS,303,30,1,F,2,1,4,SAN_ISIDRO
C0466,81,3,FALDA,77,33,2,F,3,4,4,SAN_ISIDRO
C0467,81,16,PERFUME,452,42,1,F,1,6,2,LA_MOLINA
C0468,81,8,CASACA,140,32,1,F,6,2,1,SURCO
C0469,81,18,RELOJ,392,23,1,F,3,11,4,SAN_ISIDRO
C0470,82,13,JEAN,92,27,1,F,7,3,1,SURCO
C0471,82,21,POLO,53,44,2,M,4,12,3,SAN_BORJA
C0472,82,1,ZAPATOS,205,22,1,F,7,9,1,SURCO
C0473,82,22,PIJAMA,78,34,2,M,7,3,3,SAN_BORJA
C0474,82,17,MOCHILA,212,39,1,F,3,11,4,SAN_ISIDRO
C0475,82,19,BIKINI,179,27,1,F,4,4,3,SAN_BORJA
C0476,82,1,ZAPATOS,196,33,1,F,4,4,4,SAN_ISIDRO
C0477,82,13,JEAN,188,31,1,F,4,1,1,SURCO
C0478,82,12,BUFANDA,26,42,2,M,4,10,1,SURCO
C0479,83,16,PERFUME,347,33,1,F,5,4,2,LA_MOLINA
C0480,83,17,MOCHILA,156,36,2,M,5,5,1,SURCO
C0481,83,21,POLO,136,34,1,F,4,8,3,SAN_BORJA
C0482,83,14,GORRO,69,19,2,M,1,6,2,LA_MOLINA
C0483,83,12,BUFANDA,44,40,1,F,2,10,3,SAN_BORJA
C0484,83,8,CASACA,95,22,1,F,4,7,3,SAN_BORJA
C0485,83,8,CASACA,222,38,1,F,5,12,3,SAN_BORJA
C0486,83,8,CASACA,125,23,1,F,1,11,1,SURCO
C0487,84,16,PERFUME,370,44,2,M,2,9,1,SURCO
C0488,84,2,MEDIAS,15,20,1,F,6,7,3,SAN_BORJA
C0489,84,19,BIKINI,92,32,1,F,1,9,4,SAN_ISIDRO
C0490,85,20,SHORT,91,18,2,M,4,12,3,SAN_BORJA
C0491,85,19,BIKINI,89,36,2,F,5,5,2,LA_MOLINA
C0492,85,5,CAMISA,141,18,2,M,7,12,3,SAN_BORJA
C0493,85,2,MEDIAS,10,19,2,M,6,10,2,LA_MOLINA
C0494,86,20,SHORT,75,32,2,M,2,6,4,SAN_ISIDRO
C0495,86,19,BIKINI,144,27,2,F,3,1,4,SAN_ISIDRO
C0496,86,9,ABRIGO,348,44,1,F,6,2,4,SAN_ISIDRO
C0497,86,12,BUFANDA,38,44,2,M,7,6,1,SURCO
C0498,86,2,MEDIAS,15,27,1,F,4,11,1,SURCO
C0499,86,17,MOCHILA,123,37,1,F,7,3,4,SAN_ISIDRO
C0500,86,21,POLO,63,32,2,M,2,8,4,SAN_ISIDRO
C0501,87,14,GORRO,72,19,1,F,5,12,4,SAN_ISIDRO
C0502,87,16,PERFUME,375,34,2,M,2,11,1,SURCO
C0503,87,8,CASACA,187,42,2,M,4,4,4,SAN_ISIDRO
C0504,87,1,ZAPATOS,283,24,1,F,7,11,3,SAN_BORJA
C0505,87,13,JEAN,131,34,1,F,4,3,3,SAN_BORJA
C0506,87,14,GORRO,64,29,1,F,3,8,2,LA_MOLINA
C0507,88,14,GORRO,87,34,2,M,3,1,3,SAN_BORJA
C0508,88,21,POLO,133,26,1,F,6,8,2,LA_MOLINA
C0509,88,12,BUFANDA,40,33,1,F,5,1,3,SAN_BORJA
C0510,88,3,FALDA,72,25,1,F,4,9,1,SURCO
C0511,88,1,ZAPATOS,275,37,2,M,4,3,1,SURCO
C0512,88,22,PIJAMA,107,18,1,F,7,1,1,SURCO
C0513,89,5,CAMISA,116,37,2,M,2,3,3,SAN_BORJA
C0514,89,11,SANDALIAS,34,33,2,M,5,12,4,SAN_ISIDRO
C0515,89,10,SHORT,103,37,1,F,7,8,3,SAN_BORJA
C0516,89,12,BUFANDA,51,22,2,M,4,6,3,SAN_BORJA
C0517,89,17,MOCHILA,196,21,2,M,4,8,3,SAN_BORJA
C0518,89,3,FALDA,97,45,2,F,4,12,4,SAN_ISIDRO
C0519,90,6,CARTERA,183,25,1,F,4,3,1,SURCO
C0520,90,18,RELOJ,372,25,1,F,1,9,3,SAN_BORJA
C0521,90,5,CAMISA,149,19,1,F,1,5,3,SAN_BORJA
C0522,91,6,CARTERA,249,44,1,F,7,1,3,SAN_BORJA
C0523,91,8,CASACA,156,33,1,F,3,10,1,SURCO
C0524,91,14,GORRO,80,26,1,F,4,8,1,SURCO
C0525,91,21,POLO,88,32,2,M,2,4,2,LA_MOLINA
C0526,92,9,ABRIGO,360,40,1,F,7,4,2,LA_MOLINA
C0527,92,16,PERFUME,271,33,1,F,7,11,3,SAN_BORJA
C0528,92,15,ZAPATILLAS,221,34,1,F,5,10,4,SAN_ISIDRO
C0529,92,21,POLO,130,44,1,F,4,6,1,SURCO
C0530,92,22,PIJAMA,99,22,2,M,5,12,2,LA_MOLINA
C0531,92,1,ZAPATOS,269,30,1,F,7,3,4,SAN_ISIDRO
C0532,92,15,ZAPATILLAS,189,26,2,M,1,1,1,SURCO
C0533,92,6,CARTERA,197,25,1,F,7,7,3,SAN_BORJA
C0534,92,4,BLUSA,95,35,2,F,3,4,3,SAN_BORJA
C0535,93,16,PERFUME,465,34,1,F,2,8,4,SAN_ISIDRO
C0536,93,1,ZAPATOS,201,36,2,M,6,6,2,LA_MOLINA
C0537,93,16,PERFUME,441,27,2,M,2,11,3,SAN_BORJA
C0538,94,1,ZAPATOS,257,36,2,M,4,7,2,LA_MOLINA
C0539,94,18,RELOJ,434,25,2,M,1,2,3,SAN_BORJA
C0540,94,20,SHORT,120,29,1,F,1,2,4,SAN_ISIDRO
C0541,94,16,PERFUME,406,38,2,M,3,5,2,LA_MOLINA
C0542,94,18,RELOJ,319,38,1,F,6,2,1,SURCO
C0543,94,10,SHORT,85,21,1,F,1,9,1,SURCO
C0544,95,20,SHORT,95,26,1,F,3,9,1,SURCO
C0545,95,9,ABRIGO,266,24,1,F,6,11,2,LA_MOLINA
C0546,95,15,ZAPATILLAS,202,27,1,F,1,12,3,SAN_BORJA
C0547,95,12,BUFANDA,42,24,1,F,5,5,1,SURCO
C0548,95,7,PANTALON,126,34,1,F,2,3,1,SURCO
C0549,95,7,PANTALON,78,29,2,M,7,6,1,SURCO
C0550,96,20,SHORT,58,31,2,M,2,11,1,SURCO
C0551,96,2,MEDIAS,12,26,1,F,3,8,3,SAN_BORJA
C0552,96,16,PERFUME,210,30,1,F,1,12,3,SAN_BORJA
C0553,96,22,PIJAMA,100,36,2,M,5,7,3,SAN_BORJA
C0554,97,5,CAMISA,134,42,2,M,4,4,1,SURCO
C0555,97,17,MOCHILA,137,38,2,M,4,9,4,SAN_ISIDRO
C0556,97,17,MOCHILA,187,31,1,F,3,8,3,SAN_BORJA
C0557,97,8,CASACA,179,26,1,F,6,6,2,LA_MOLINA
C0558,98,18,RELOJ,300,40,2,M,3,1,3,SAN_BORJA
C0559,98,7,PANTALON,88,31,1,F,4,7,1,SURCO
C0560,99,3,FALDA,74,40,1,F,1,1,3,SAN_BORJA
C0561,99,17,MOCHILA,192,37,2,M,6,10,4,SAN_ISIDRO
C0562,99,3,FALDA,102,44,1,F,4,3,4,SAN_ISIDRO
C0563,100,7,PANTALON,203,27,1,F,5,11,3,SAN_BORJA
C0564,100,14,GORRO,66,33,2,M,1,3,4,SAN_ISIDRO
C0565,100,16,PERFUME,311,39,1,F,6,9,4,SAN_ISIDRO
C0566,100,4,BLUSA,114,20,2,F,4,1,2,LA_MOLINA
C0567,100,12,BUFANDA,36,24,1,F,5,2,1,SURCO
C0568,101,17,MOCHILA,141,30,2,M,6,7,3,SAN_BORJA
C0569,101,7,PANTALON,92,22,2,M,7,7,1,SURCO
C0570,101,9,ABRIGO,428,35,2,M,6,9,1,SURCO
C0571,101,5,CAMISA,177,41,1,F,3,3,2,LA_MOLINA
C0572,101,15,ZAPATILLAS,236,44,2,M,7,12,4,SAN_ISIDRO
C0573,101,4,BLUSA,128,20,2,F,2,6,2,LA_MOLINA
C0574,101,20,SHORT,101,28,2,M,4,9,2,LA_MOLINA
C0575,101,16,PERFUME,229,40,1,F,2,10,4,SAN_ISIDRO
C0576,102,8,CASACA,213,35,2,M,4,3,2,LA_MOLINA
C0577,102,22,PIJAMA,115,40,1,F,4,4,2,LA_MOLINA
C0578,102,4,BLUSA,128,21,2,F,5,1,3,SAN_BORJA
C0579,102,15,ZAPATILLAS,255,20,1,F,4,1,2,LA_MOLINA
C0580,102,15,ZAPATILLAS,189,18,1,F,3,4,4,SAN_ISIDRO
C0581,102,16,PERFUME,361,32,2,M,4,6,3,SAN_BORJA
C0582,103,2,MEDIAS,12,18,1,F,6,11,3,SAN_BORJA
C0583,103,13,JEAN,164,19,2,M,1,4,1,SURCO
C0584,103,16,PERFUME,308,18,2,M,4,7,1,SURCO
C0585,103,21,POLO,128,39,2,M,1,10,4,SAN_ISIDRO
C0586,103,15,ZAPATILLAS,201,41,1,F,2,9,2,LA_MOLINA
C0587,103,1,ZAPATOS,279,36,1,F,1,4,4,SAN_ISIDRO
C0588,103,19,BIKINI,174,30,2,F,7,7,2,LA_MOLINA
C0589,103,20,SHORT,62,44,2,M,7,7,1,SURCO
C0590,103,19,BIKINI,143,44,2,F,4,8,1,SURCO
C0591,103,17,MOCHILA,155,41,2,M,5,3,4,SAN_ISIDRO
C0592,103,6,CARTERA,222,18,1,F,3,9,1,SURCO
C0593,103,1,ZAPATOS,306,18,1,F,3,3,2,LA_MOLINA
C0594,104,7,PANTALON,244,26,2,M,5,11,4,SAN_ISIDRO
C0595,104,6,CARTERA,240,19,1,F,2,1,2,LA_MOLINA
C0596,104,2,MEDIAS,14,32,1,F,1,8,2,LA_MOLINA
C0597,104,13,JEAN,94,18,1,F,4,1,3,SAN_BORJA
C0598,104,5,CAMISA,114,39,1,F,6,9,2,LA_MOLINA
C0599,104,15,ZAPATILLAS,195,31,1,F,2,2,3,SAN_BORJA
C0600,104,3,FALDA,95,42,1,F,3,11,1,SURCO
C0601,105,8,CASACA,244,33,1,F,4,5,2,LA_MOLINA
C0602,105,1,ZAPATOS,214,39,2,M,7,8,3,SAN_BORJA
C0603,105,8,CASACA,209,45,2,M,1,9,4,SAN_ISIDRO
C0604,105,3,FALDA,61,21,2,F,5,3,1,SURCO
C0605,105,5,CAMISA,169,23,1,F,1,6,1,SURCO
C0606,105,19,BIKINI,175,34,2,F,2,9,4,SAN_ISIDRO
C0607,105,20,SHORT,63,44,2,M,3,9,1,SURCO
C0608,106,19,BIKINI,140,41,1,F,6,6,3,SAN_BORJA
C0609,106,21,POLO,51,38,1,F,3,9,1,SURCO
C0610,106,1,ZAPATOS,216,23,1,F,4,8,4,SAN_ISIDRO
C0611,106,17,MOCHILA,204,36,2,M,3,1,3,SAN_BORJA
C0612,106,5,CAMISA,80,28,1,F,6,2,2,LA_MOLINA
C0613,106,6,CARTERA,215,45,1,F,4,5,1,SURCO
C0614,106,3,FALDA,91,36,2,F,6,4,3,SAN_BORJA
C0615,107,21,POLO,124,26,1,F,7,10,3,SAN_BORJA
C0616,107,1,ZAPATOS,356,35,2,M,5,9,3,SAN_BORJA
C0617,107,16,PERFUME,380,29,2,M,6,7,1,SURCO
C0618,107,8,CASACA,233,45,1,F,1,6,3,SAN_BORJA
C0619,107,16,PERFUME,210,32,2,M,6,11,4,SAN_ISIDRO
C0620,107,4,BLUSA,91,23,1,F,5,2,4,SAN_ISIDRO
C0621,107,7,PANTALON,147,26,1,F,1,12,1,SURCO
C0622,108,11,SANDALIAS,50,21,1,F,3,2,4,SAN_ISIDRO
C0623,108,5,CAMISA,124,26,1,F,6,5,1,SURCO
C0624,108,15,ZAPATILLAS,272,44,1,F,3,9,3,SAN_BORJA
C0625,108,7,PANTALON,148,37,2,M,5,6,2,LA_MOLINA
C0626,108,19,BIKINI,111,29,2,F,4,11,4,SAN_ISIDRO
C0627,109,5,CAMISA,125,22,2,M,1,6,2,LA_MOLINA
C0628,109,2,MEDIAS,10,36,2,M,4,1,2,LA_MOLINA
C0629,109,3,FALDA,70,44,1,F,2,7,3,SAN_BORJA
C0630,110,16,PERFUME,449,29,1,F,6,3,4,SAN_ISIDRO
C0631,110,8,CASACA,171,43,2,M,6,7,2,LA_MOLINA
C0632,110,13,JEAN,220,35,2,M,5,8,3,SAN_BORJA
C0633,110,18,RELOJ,318,20,1,F,1,2,2,LA_MOLINA
C0634,110,7,PANTALON,184,30,1,F,3,5,2,LA_MOLINA
C0635,110,22,PIJAMA,80,43,1,F,6,8,3,SAN_BORJA
C0636,110,4,BLUSA,133,19,1,F,1,3,1,SURCO
C0637,110,9,ABRIGO,216,31,2,M,6,3,2,LA_MOLINA
C0638,111,4,BLUSA,61,39,2,F,1,7,4,SAN_ISIDRO
C0639,111,14,GORRO,66,28,1,F,1,10,4,SAN_ISIDRO
C0640,111,21,POLO,108,23,2,M,1,9,1,SURCO
C0641,112,11,SANDALIAS,45,34,1,F,7,4,3,SAN_BORJA
C0642,112,1,ZAPATOS,332,27,1,F,6,1,1,SURCO
C0643,112,8,CASACA,102,25,1,F,2,10,1,SURCO
C0644,112,16,PERFUME,450,25,1,F,2,11,1,SURCO
C0645,112,8,CASACA,112,33,1,F,7,12,2,LA_MOLINA
C0646,112,17,MOCHILA,151,43,1,F,3,11,3,SAN_BORJA
C0647,113,13,JEAN,106,44,2,M,7,7,2,LA_MOLINA
C0648,113,17,MOCHILA,123,39,2,M,7,5,4,SAN_ISIDRO
C0649,113,15,ZAPATILLAS,262,23,2,M,5,9,2,LA_MOLINA
C0650,113,18,RELOJ,467,29,2,M,7,11,1,SURCO
C0651,113,20,SHORT,49,42,1,F,6,7,4,SAN_ISIDRO
C0652,113,8,CASACA,163,30,1,F,3,11,1,SURCO
C0653,114,20,SHORT,110,38,2,M,4,8,2,LA_MOLINA
C0654,114,5,CAMISA,158,42,2,M,3,8,2,LA_MOLINA
C0655,114,20,SHORT,66,40,1,F,2,12,3,SAN_BORJA
C0656,114,22,PIJAMA,111,22,2,M,3,2,3,SAN_BORJA
C0657,115,9,ABRIGO,393,38,2,M,2,4,1,SURCO
C0658,115,18,RELOJ,424,39,2,M,5,3,2,LA_MOLINA
C0659,115,15,ZAPATILLAS,213,41,1,F,4,2,2,LA_MOLINA
C0660,115,2,MEDIAS,11,37,2,M,4,12,2,LA_MOLINA
C0661,115,21,POLO,77,40,1,F,6,7,4,SAN_ISIDRO
C0662,115,16,PERFUME,298,37,2,M,4,11,3,SAN_BORJA
C0663,115,21,POLO,86,18,2,M,5,9,3,SAN_BORJA
C0664,115,8,CASACA,159,45,1,F,5,2,3,SAN_BORJA
C0665,116,3,FALDA,92,37,2,F,5,9,3,SAN_BORJA
C0666,116,5,CAMISA,172,19,2,M,2,4,1,SURCO
C0667,116,18,RELOJ,303,27,1,F,1,1,2,LA_MOLINA
C0668,116,10,SHORT,97,20,1,F,7,2,2,LA_MOLINA
C0669,117,11,SANDALIAS,20,35,1,F,1,1,4,SAN_ISIDRO
C0670,117,8,CASACA,114,42,2,M,3,5,3,SAN_BORJA
C0671,117,17,MOCHILA,144,28,2,M,4,1,2,LA_MOLINA
C0672,117,10,SHORT,58,23,2,M,7,11,2,LA_MOLINA
C0673,118,5,CAMISA,148,29,2,M,1,6,3,SAN_BORJA
C0674,118,21,POLO,129,23,1,F,1,10,3,SAN_BORJA
C0675,118,5,CAMISA,115,26,1,F,6,5,1,SURCO
C0676,118,9,ABRIGO,333,42,1,F,5,7,2,LA_MOLINA
C0677,119,17,MOCHILA,167,23,2,M,2,11,2,LA_MOLINA
C0678,119,10,SHORT,72,18,1,F,6,7,2,LA_MOLINA
C0679,119,19,BIKINI,105,44,1,F,7,8,2,LA_MOLINA
C0680,121,19,BIKINI,80,41,1,F,6,11,3,SAN_BORJA
C0681,121,21,POLO,150,26,2,M,7,11,4,SAN_ISIDRO
C0682,121,8,CASACA,200,36,2,M,3,9,2,LA_MOLINA
C0683,121,17,MOCHILA,191,18,2,M,3,1,2,LA_MOLINA
C0684,121,4,BLUSA,136,22,2,F,6,10,3,SAN_BORJA
C0685,121,5,CAMISA,125,24,1,F,5,6,1,SURCO
C0686,121,22,PIJAMA,75,32,2,M,3,12,2,LA_MOLINA
C0687,121,16,PERFUME,250,20,2,M,7,2,1,SURCO
C0688,121,16,PERFUME,285,20,2,M,3,3,4,SAN_ISIDRO
C0689,121,20,SHORT,108,38,1,F,7,11,4,SAN_ISIDRO
C0690,121,12,BUFANDA,32,21,2,M,6,6,1,SURCO
C0691,122,21,POLO,102,35,1,F,2,2,3,SAN_BORJA
C0692,122,8,CASACA,133,22,1,F,1,6,1,SURCO
C0693,122,11,SANDALIAS,43,39,1,F,1,6,2,LA_MOLINA
C0694,122,21,POLO,126,41,1,F,3,11,3,SAN_BORJA
C0695,122,3,FALDA,106,21,2,F,6,9,4,SAN_ISIDRO
C0696,122,1,ZAPATOS,247,44,1,F,3,1,4,SAN_ISIDRO
C0697,122,21,POLO,136,21,1,F,2,9,3,SAN_BORJA
C0698,122,19,BIKINI,93,29,2,F,3,3,2,LA_MOLINA
C0699,123,9,ABRIGO,320,33,2,M,6,11,2,LA_MOLINA
C0700,123,5,CAMISA,145,39,2,M,5,1,3,SAN_BORJA
C0701,123,8,CASACA,197,24,2,M,5,2,3,SAN_BORJA
C0702,123,10,SHORT,89,42,2,M,3,9,1,SURCO
C0703,123,13,JEAN,126,31,2,M,3,6,2,LA_MOLINA
C0704,124,9,ABRIGO,303,31,2,M,5,1,3,SAN_BORJA
C0705,124,17,MOCHILA,188,38,2,M,5,5,2,LA_MOLINA
C0706,124,13,JEAN,233,21,2,M,6,2,3,SAN_BORJA
C0707,125,22,PIJAMA,78,44,2,M,1,10,4,SAN_ISIDRO
C0708,125,2,MEDIAS,11,38,1,F,3,5,1,SURCO
C0709,125,15,ZAPATILLAS,199,23,2,M,5,9,2,LA_MOLINA
C0710,125,18,RELOJ,466,44,2,M,2,3,1,SURCO
C0711,125,13,JEAN,121,25,2,M,5,3,4,SAN_ISIDRO
C0712,125,3,FALDA,86,36,2,F,6,9,2,LA_MOLINA
C0713,125,1,ZAPATOS,299,18,2,M,6,3,1,SURCO
C0714,125,2,MEDIAS,15,28,2,M,7,11,1,SURCO
C0715,125,15,ZAPATILLAS,186,40,1,F,5,1,2,LA_MOLINA
C0716,125,20,SHORT,98,32,1,F,7,12,1,SURCO
C0717,126,1,ZAPATOS,226,27,2,M,6,4,2,LA_MOLINA
C0718,126,13,JEAN,188,22,1,F,2,1,2,LA_MOLINA
C0719,126,1,ZAPATOS,203,18,1,F,6,4,1,SURCO
C0720,126,20,SHORT,58,29,1,F,1,3,4,SAN_ISIDRO
C0721,126,3,FALDA,52,37,1,F,7,3,1,SURCO
C0722,126,21,POLO,139,30,1,F,2,10,4,SAN_ISIDRO
C0723,126,7,PANTALON,208,24,1,F,3,6,1,SURCO
C0724,126,4,BLUSA,145,29,2,F,3,1,2,LA_MOLINA
C0725,127,14,GORRO,80,42,1,F,2,6,1,SURCO
C0726,127,10,SHORT,54,22,1,F,4,12,2,LA_MOLINA
C0727,127,22,PIJAMA,112,20,2,M,7,8,1,SURCO
C0728,127,6,CARTERA,216,23,1,F,6,4,2,LA_MOLINA
C0729,127,3,FALDA,96,35,1,F,5,2,4,SAN_ISIDRO
C0730,128,22,PIJAMA,65,27,2,M,6,7,1,SURCO
C0731,128,15,ZAPATILLAS,217,27,1,F,5,2,3,SAN_BORJA
C0732,128,20,SHORT,67,22,2,M,5,8,1,SURCO
C0733,128,2,MEDIAS,15,25,2,M,7,11,3,SAN_BORJA
C0734,128,17,MOCHILA,142,26,2,M,5,1,4,SAN_ISIDRO
C0735,129,21,POLO,101,26,2,M,4,7,2,LA_MOLINA
C0736,129,20,SHORT,63,20,1,F,6,10,1,SURCO
C0737,130,22,PIJAMA,99,29,2,M,6,9,2,LA_MOLINA
C0738,130,1,ZAPATOS,326,41,2,M,4,9,2,LA_MOLINA
C0739,130,6,CARTERA,183,41,1,F,6,3,2,LA_MOLINA
C0740,130,9,ABRIGO,315,21,1,F,3,3,4,SAN_ISIDRO
C0741,130,11,SANDALIAS,32,36,2,M,5,10,3,SAN_BORJA
C0742,131,2,MEDIAS,11,37,1,F,1,11,3,SAN_BORJA
C0743,131,3,FALDA,58,33,2,F,1,9,3,SAN_BORJA
C0744,131,14,GORRO,83,19,2,M,2,5,1,SURCO
C0745,132,21,POLO,105,44,1,F,4,4,1,SURCO
C0746,132,11,SANDALIAS,47,25,2,M,7,8,2,LA_MOLINA
C0747,132,13,JEAN,113,32,2,M,6,4,1,SURCO
C0748,132,6,CARTERA,205,39,1,F,7,4,3,SAN_BORJA
C0749,132,5,CAMISA,129,30,1,F,4,4,2,LA_MOLINA
C0750,132,2,MEDIAS,12,31,2,M,7,12,2,LA_MOLINA
C0751,132,7,PANTALON,157,34,1,F,4,5,2,LA_MOLINA
C0752,133,22,PIJAMA,96,45,1,F,4,5,1,SURCO
C0753,133,19,BIKINI,104,32,1,F,4,6,1,SURCO
C0754,133,18,RELOJ,299,25,2,M,2,9,2,LA_MOLINA
C0755,133,4,BLUSA,146,27,1,F,1,7,3,SAN_BORJA
C0756,133,14,GORRO,67,39,2,M,2,9,3,SAN_BORJA
C0757,133,21,POLO,90,23,1,F,2,6,4,SAN_ISIDRO
C0758,133,5,CAMISA,154,26,2,M,1,5,4,SAN_ISIDRO
C0759,133,4,BLUSA,82,39,2,F,4,4,2,LA_MOLINA
